timestamp,CO (ppb),NO2 (ppb),SO2 (ppb),Voltage (V),Current (mA),Temperature (°C),Humidity (%),PM1 (ug/m^3),PM2.5 (ug/m^3),PM10 (ug/m^3)
2024-8-13 16:38:13,591.00,109.06,203.11,16.77,89.80,26.00,99.90,20.08,24.11,28.24
2024-8-13 16:39:49,706.56,104.99,200.67,16.77,91.60,25.90,99.90,21.50,26.03,48.24
2024-8-13 16:41:25,585.43,112.12,202.50,16.76,91.00,25.90,99.90,17.07,21.63,34.30
2024-8-13 16:43:2,583.98,108.68,207.18,16.77,91.80,26.00,99.90,15.84,19.70,36.57
2024-8-13 16:44:38,560.23,106.52,206.37,16.77,91.60,26.00,99.90,9.77,12.51,15.53
2024-8-13 16:46:15,571.86,112.88,199.86,16.77,92.30,26.00,99.90,14.23,20.15,27.25
2024-8-13 16:47:51,568.96,111.73,203.11,16.77,92.80,26.00,99.90,24.54,28.91,33.31
2024-8-13 16:49:27,626.61,115.17,206.57,16.77,93.50,26.00,99.90,21.99,26.85,39.17
2024-8-13 16:51:4,665.13,105.50,202.10,16.77,93.10,26.00,99.90,18.82,22.22,24.37
2024-8-13 16:52:40,640.42,108.68,202.10,16.77,90.40,26.00,99.90,24.52,27.77,35.90
2024-8-13 16:54:16,563.63,106.65,204.74,16.77,90.90,26.00,99.90,32.58,37.59,51.54
2024-8-13 16:55:53,572.35,113.64,197.62,16.77,89.90,25.90,99.90,41.15,44.73,49.08
2024-8-13 16:57:29,599.96,100.54,205.76,16.77,92.60,25.90,99.90,36.03,38.90,40.46
2024-8-13 16:59:5,596.33,107.28,198.64,16.77,88.70,25.90,99.90,22.44,26.29,29.85
2024-8-13 17:0:42,577.92,100.54,200.06,16.76,90.10,25.90,99.90,15.10,18.39,25.53
2024-8-13 17:2:18,549.33,108.17,194.97,16.77,91.80,25.50,99.90,18.60,21.10,27.77
2024-8-13 17:3:54,555.63,105.50,195.18,16.77,90.80,25.20,99.90,18.52,21.81,26.16
2024-8-13 17:5:31,589.79,110.08,200.67,16.77,90.10,25.20,99.90,16.15,19.40,30.49
2024-8-13 17:7:7,744.84,104.61,197.62,16.77,91.80,25.00,99.90,15.49,19.03,31.15
2024-8-13 17:8:44,687.91,109.06,191.11,16.77,91.20,24.90,99.90,11.06,13.38,17.74
2024-8-13 17:10:20,609.90,108.81,186.63,16.77,90.50,24.70,99.90,39.64,43.04,61.29
2024-8-13 17:11:56,505.97,106.27,191.72,16.78,91.70,24.50,99.90,13.92,16.13,17.71
2024-8-13 17:13:33,514.20,106.01,180.93,16.76,89.20,24.50,99.90,11.36,16.20,26.45
2024-8-13 17:15:9,582.04,112.37,183.78,16.77,93.00,24.50,99.90,24.29,29.17,54.75
2024-8-13 17:16:45,622.98,110.84,199.04,16.77,90.30,24.60,99.90,10.12,13.37,18.46
2024-8-13 17:18:22,527.53,110.34,186.63,16.77,92.50,24.70,99.90,15.38,18.52,21.08
2024-8-13 17:19:58,578.89,107.16,204.74,16.77,92.60,24.80,99.90,19.47,22.27,23.25
2024-8-13 17:21:35,527.04,110.46,187.85,16.77,92.10,24.90,99.90,11.91,15.15,18.09
